path,text
0/0828.wav,開放的な馬小屋だー
0/0829.wav,パイナップルピザについてどう思うあり、いえっ。ポルカは猿だけど違うねー。好きなどうぶ
0/0830.wav,フォルカの笑い声ほんとかわいいありがとう。
0/0831.wav,マイクラ楽しい!ふふふ、ほら!いくらアイスに、フォートナ
0/0832.wav,騒がしいと思って来てみれば、何事ですか？
0/0833.wav,里の外の方に、無礼は許しませんよ。
0/0834.wav,よくぞ参られましたな、旅の方。わたしの名前はメダル校長。
0/0835.wav,王立メダル女学園。
0/0836.wav,素敵なレディーを目指す。
0/0837.wav,老主が邪心にとどめをさそうとしたあの時、
0/0838.wav,驚かせてごめんなさい、わたしはロミア。
0/0839.wav,キナイが来てくれたのかと思って、つい飛び出してしまったの。
0/0840.wav,この村では人魚人魚と気安く言わんほうがいい。
0/0841.wav,困りますなぁお客さーん。うちの、ナンバーワンディーラーをいじめてもらっちゃあ。
0/0842.wav,ねえ兄ちゃん、この人たちなら、サキたちのお手伝い
0/0843.wav,さあ始まりました!仮面舞踏会、決勝トーナメント!栄えある最初の試合はー、
0/0844.wav,ハンフリー、ルーキーチームと!
0/0845.wav,グロッタが誇る、お色気美人コンビ!ヴィヴィアン、サイデリアチームとの戦いだー!
0/0846.wav,非力な人の身でありながら、
0/0847.wav,我ら魔王軍の攻撃をかいくぐり、
0/0848.wav,ここまでたどり着いたことを褒めてやる。
0/0849.wav,光と闇は常に表裏一体。
0/0850.wav,勇者の誕生は、命の大樹の福音か、邪心の目覚めの暗示か。果たして、
0/0851.wav,あの魔物に質問された時、
0/0852.wav,おめぇを守るために、
0/0853.wav,おやおや、あなた旅の人だよねー？遠路はるばるようこそ!村には観光で？やっぱり、遺跡の壁画がお目当てかい？
0/0854.wav,こいつはこの町の町長、ラハディオさんの一人息子なんだ。
0/0855.wav,こいつとはよく一緒に遊んでたんだけど、数日前に声が出なくなっちまって…
0/0856.wav,何があったのか聞いてもわからなくてさぁ。
0/0857.wav,チャンピオン、あたいあんたと戦いたいんだよ。あの時みたいに、熱く、激しくさ!
0/0858.wav,ええ、わたしが町長のラハリオです。一体どういう御用を？
0/0859.wav,これはこれはロー様、お久しゅうございますな。
0/0860.wav,今日は、お連れの方もお見えで。
0/0861.wav,あいにくですが、ご主人様はデルカダール城に剣術の講義に出向いておりまして、しばらくご不在です。
0/0862.wav,わたしは魔法学者エッキハルト。
0/0863.wav,クレーモランに住んでいたのだが、今はここで、街を氷漬けにした魔女について研究しておる。
0/0864.wav,ベロベロベロローン、大会に優勝したら女子にモテるだろう。だが
0/0865.wav,命のたいじが落ちてからというもの。海には魔物があふれ返って、港はほとんど閉鎖状態になっちまった。
0/0866.wav,赤ん坊の頃から、面倒を見てきたんじゃあ。
0/0867.wav,そんな辛そうな顔をして、
0/0868.wav,いったい何があったというんじゃ？
0/0869.wav,明日は十分に注意
0/0870.wav,リスクを避けながら意味もなく長生きしたって仕方ない。
0/0871.wav,身を委ねるは、お父様になら
0/0872.wav,ずいぶん護衛の数増やしたのね。
0/0873.wav,途中で変だなって思った話は
0/0874.wav,でそれを、なんかいわゆる霊能師的な方ぁに見てもらったら
0/0875.wav,総合病院じゃなくて、町医者みたいなところで外科ぁの…
0/0876.wav,えー病院なんですけど、そこで
0/0878.wav,だからよっぽどそれも強いものだろうっていうことで
0/0879.wav,でもこれは本当に、言わないでねって言われたんですけど、つい今言っちゃったんですけど。
0/0880.wav,誰か喋ってたのかなと思ってちょっと気になったんですけど
0/0881.wav,その通り、つまり呑気に
0/0882.wav,だのとぬかしてる暇はなーい!
0/0883.wav,未来を約束されたスター、その名も
0/0884.wav,キラキラ、サニサニー
0/0885.wav,空想科学ラボラトリー、空想ラボ、ここは、漫画やアニメの世界を科学的に検証する研究所
0/0886.wav,んふん。なんだこのくらい。
0/0887.wav,もう、今日の稽古はしまいにする
0/0888.wav,どうか、わたしのことは、嫌いにならないで
0/0889.wav,あえ?おお前、一体、いつから?
0/0890.wav,あっ、今すぐ忘れろ、すべて忘れろ、そして寝ろ
0/0891.wav,ん絶対無理?だ、だめだ!んどうにかして忘れてくれ!
0/0892.wav,ちょ、んじゃあ夢…？そ、そうだ、これは夢だ
0/0893.wav,お前はさっき、起きていると言ったな。あれは勘違いだ。
0/0894.wav,ここは現実でもなんでもない。お前は今、夢の世界にいる。
0/0895.wav,んだってほら、夢の中だからな。
0/0896.wav,よしよししてほしいー
0/0897.wav,んふふっ、わかった。
0/0898.wav,さあ、こっちへおいで。
0/0899.wav,緊張ーしているのか?
0/0900.wav,うふふっ、安心しろ。
0/0901.wav,わたしに身を委ねてくれればいい。
0/0902.wav,こういうことをするのがー不思議か?
0/0903.wav,いつも迷惑ばかりかけているから、わたしに、嫌われているんじゃないかと、不安だった。
0/0904.wav,わたしがお前を、嫌いになるわけがないだろう。
0/0905.wav,これまで一緒に過ごしてきて
0/0906.wav,わたしは、色んなお前の姿を見てきた。
0/0907.wav,わたしが一番、よく知っているさ
0/0908.wav,うふふっ、なんでもない。
0/0909.wav,お前はわたしに、よしよしして欲しいんだろー?
0/0910.wav,うふふっ……、お前は、わたしの自慢の弟子だ。
0/0911.wav,今日の稽古も頑張ったな。
0/0912.wav,怪我をした手を見せてみろ
0/0913.wav,少しは痛み、引いたか?
0/0914.wav,どうした?瞼をとろん
0/0915.wav,眠くなってきたのか?
0/0916.wav,気にしないでー寝ていいんだぞ。
0/0917.wav,だってここは、夢の中だからな。
0/0918.wav,ゆっくりおやすみー
0/0919.wav,裏では弟子にデレってれ?おねしょたデコボコラブコめ、弟子が可愛すぎてつらい、7月ここのか発売
0/0920.wav,ゆう言葉をねー、かいけんフレンズのおかげでさー
0/0922.wav,ではこの後、明日の朝5時までの番組の内容をご紹介しましょう。
0/0923.wav,視界が剥がれ落ちていく。意識が氷のように溶け、水のように呼吸へと、たっ
0/0924.wav,伸ばした手は空を切り、泡となって消えた。
0/0925.wav,この冷たい海に
0/0926.wav,何一つとして影響なんてない
0/0927.wav,がカバーされてるー、花水木ー、もーわたしすごく好きでー、それもよく聞いているのでー、今回わたしも
0/0928.wav,たってみたいなーこの曲を、と思ったので
0/0929.wav,ぜひ、皆さん聴いていただけたら嬉しいです
0/0930.wav,我に眠る魔の力が…、えーと…
0/0931.wav,どんどんパワーアップしてる気がする!
0/0932.wav,そっか、じゃあ正と魔、どっちの力も手に入れら
0/0933.wav,フライクベロト大陸って言うんですけど、その最東端に位置するので、通称最果ての村とも呼ばれていると。
0/0934.wav,から村からわたしたちのような冒険者を、何千何万人と送り出して支援していて
0/0935.wav,あ、わたしたちは今回その探検員さんが好きで、下働きをしているジェ
0/0936.wav,だけるのが目的なんですけど、さっきも言った通り村の近くは安全でも鉱山の、奥にはちょっと危ないモンスターもいたりなんかするので
0/0938.wav,今からー、家に行ってもいいか?
0/0939.wav,本当に反省している。何もしないから。
0/0940.wav,本当?ありがとう。実はー、もう近くまで来てるから。
0/0941.wav,付き合ってた時、お前にやつ当たりばっか
0/0942.wav,死ぬほど後悔した。
0/0943.wav,お前に対して、最低なことをしたんだな
0/0944.wav,だからー、もう、会うことすら許されないと。
0/0945.wav,もう一度お前とやり直したい
0/0946.wav,だからー、もうお前に関わらないようにしといた。
0/0947.wav,お前とやり直すためならー、何でもする
0/0948.wav,もう一度、やり直したい
0/0949.wav,たしかねー、えー、ロスの
0/0950.wav,その時に新品として買ったんですねー
0/0951.wav,そうですねオールド、とまでは行かないけれどもね
0/0952.wav,やっぱどうしても抽象的ーな話ーが多いんでねー
0/0953.wav,で実際どうなのよー、ていうところが
0/0954.wav,思うところを言ってみようかと思いますが
0/0955.wav,で、しかもそれのクオリティが高い
0/0956.wav,もちいなと思うんですね。でー
0/0957.wav,こういうストロークなんかやった時にー、すごくチャリリリンっていうのが気持ちいい
0/0958.wav,あのゴージャスーなね、上から下までのこのレンズの広さがたまらない、と思うんですが
0/0959.wav,意外とロック的なオーケーの中入ったりすると、この下の方ーは
0/0960.wav,こうボワンとしたとこ全然聞こえなくなって、上の方のチャリリンっていうのが
0/0961.wav,なんだろうなぁ、例えばちょっとブルージーなものとかやるとー
0/0962.wav,ブルージーなフレーズやってもちょっとなんか育ち良すぎない、っていうー時もあってね。えーそういう時には
0/0963.wav,えーストリートファッション着ててもー、革靴、綺麗じゃんみたいななんかそんな感じっていうのかな育ち、いいなー、的なところがあるんでねまぁ
0/0964.wav,四十五、たまらない、ものがありますね
0/0965.wav,とにかく楽器の音にすごくこだわったアルバムを作ったんですねあの時は
0/0966.wav,なのでまあ必然的にギターもねー
0/0967.wav,まあよかったらそのワンナイトっていう曲アルバムをね聞いてもらえると、嬉しいんですがー、えー
0/0968.wav,えー弾き語りとかではーやっぱり、圧倒的な強さを誇る
0/0969.wav,これももう30年持ってるわけで
0/0970.wav,えー、まその間色んな事がありました。こいつもね、かわいそうな目に色々あってねー。あのー、変な保管されてー
0/0971.wav,あのー、きらびやかー、さ
0/0972.wav,そこがねー、あのー、鼻につくー
0/0973.wav,多分、かださんも、恥ずかしー、がってる
0/0974.wav,ほんまするの大変やねんからなー
0/0975.wav,ええええええ!?届かねぇ。
0/0976.wav,はい、皆さんこんにちは。今回はですね、ま、見たらこんな感じでしょ？
0/0977.wav,だから別にね、え例えばね、はい、みなさんこんにちは。今回はですね、えチート武器でえGTを荒らしていきたいと思います!みたいな。腹から声出したらこうなるんですよ。
0/0978.wav,なんやこれ?まぁこんな感じと。うーん。まぁ要するにまぁ、
0/0979.wav,YouTuberの下積み時代は悲惨ということですねはい
0/0980.wav,え、めちゃくちゃずれた。誰だいやろう。デローン説めちゃくちゃあるけど、誰か、発表で。
0/0981.wav,さんなわけですけども今回、ボイスコメントいただいていますと、いうことなので今日はご来場の皆様にも同時に聞いていただきたいと思います。では、どうぞ。
0/0982.wav,映像コンテからあの、共有しているダンスのアニメーションも本当に、素敵で見とれていました。
0/0983.wav,銀玉は、いつでもそばにいるからな
0/0984.wav,吹奏楽部、一本化計画。今回のゲストは、ファゴット奏者の内田さゆりさんです
0/0985.wav,あのー、動画とかでよくみっ、見るんですけどー、こういうあのアップテンポの曲っていうのがやっ
0/0987.wav,冒頭でも歌った、こちらの曲を使ってー授業を進めていきます。この曲はー、
0/0988.wav,でそこから、さらに、オクターブ上がって、さらに上がった、ドが、今回の、一番高い音。
0/0989.wav,目標地点となります。それでは、ズバリこの一番高い
0/0990.wav,出し方、練習方法から、説明します。小さい声で、練習していく。
0/0991.wav,今回の場合は、高い声を出した。
0/0992.wav,で、どうしてもこの、裏声すらも出ない。
0/0993.wav,で、一瞬ちょっと音が出ると思うんですよね。
0/0994.wav,一瞬でも音が出れば、絶対可能性はあるので
0/0995.wav,でも諦めたら、そこで試合終了ですよ
0/0996.wav,いしんを持って出すように、してみてください。
0/0997.wav,そして、口も、喉も慣れてくるはずなので、元々の言葉に直します。
0/0998.wav,そこに、子音とか母音の変化があると、
0/0999.wav,えー難しいと思うんですけど、そこもまた、徐々に練習して、フィックスしていってくださ
1/1000.wav,それで、この一番高い、ドの音が
1/1001.wav,地声を、混ぜていきます。
1/1002.wav,最初は、難しいし、ともすると、これってだせー声なんじゃねえかって思うと思います。いいんです。
1/1003.wav,わたしゃなぁー、何十年も生き
1/1004.wav,意外といけるわ、とか、おばあさんのモノマネ？
1/1005.wav,これだとしても、トゥイーンていうものよりかは、インパクトのあるボイスになってると思うんです。
1/1006.wav,まーここまで行くのにはすごい時間がかかるんですけど。
1/1007.wav,まず、自分が難しいなと思った箇所に
1/1008.wav,言うならば、カラオケの採点機能でバーが出てくるじゃないですか。高い低いみた
1/1009.wav,ここまで同じ音ですね。なんで同じように線を引く、もしくは点々を打つとか、してください。
1/1010.wav,音の関係性を自分で理解することによってー、高い音に至るまでを
1/1011.wav,で、ここで、曲を理解すると。ただ、曲を理解しても、自分を理解していなければ、何の準備もできないわけです。そこで、自分を理解する。
1/1012.wav,ああーだるい。今日も疲れた。言ってみてください。
1/1013.wav,微妙に、ギアチェンジがあるんです。この、ファからソに行く瞬間に僕はギアチェンジがちょっとあるんですね。
1/1014.wav,気を取られるよりも、その前の段階でー
1/1015.wav,出せるかっていうところにつながってくるんですね。
1/1016.wav,さっきと全然イメージ違いますよね？えー高い声が出せたらまたその高い声で、どう
1/1017.wav,どうもこんにちは、うみくんです。今回は、あまのじゃくのリクエストがありましたので歌います。
1/1018.wav,そしてですね、わたくしのオリジナルソング、君、恋しストーリーという曲がアイチューンズで配信となりました
1/1019.wav,よかったら、君恋しストーリーというタイトルで検索してみてください。ユーアールエルも、下の方に貼っておきます。
1/1020.wav,えーそれもユーアールエル貼っておきますのでチェックしてください。見かけたらぜひ、お声かけ、ください。一緒に楽しいじ
1/1021.wav,感じになったんじゃないでしょうか、はい。
1/1022.wav,っていう声で、一回挑戦してみたんすけど、三分の二ぐらいが限界で
1/1023.wav,うっすらボイスで安定して声を出していくという方法に
1/1024.wav,ちょっとこれもね、リベンジしたいと思います。
1/1025.wav,ていのペースでんずっと空気を出し続けるっていうのは、すごい練習んなるんで、なんかこれ普通に
1/1026.wav,いやー今日は、心霊系の動画撮りましたねー、どうですか、最後に一言、何か言うことありませんか?
1/1027.wav,あのー一つの考え方は、まーあのー、
1/1028.wav,まーあのー自分で言いたいことをー、
1/1029.wav,えそういう時には、まあれでしょ。税金で用意するというか、将来の投資でしょ？
1/1030.wav,将来の投資ってどのようにやるかってこれ企業経営してる人はみーんな知ってますよ。
1/1031.wav,30兆たいしたことないってこと言った時ですよ。
1/1032.wav,わたしが小泉政権の中にいていた時に、いろんな資料を説明した、結果で小泉さんが話したらしいですけどね。
1/1033.wav,あのね、こういうのって、実は、
1/1034.wav,いろんな、えーと会計があるから、
1/1035.wav,あのー財布がねたくさんあるんです。政府の中には。で一般会計だけじゃないでしょうと。
1/1036.wav,あと問題なのはあれでしょ？これーで中に書いてあることとして、
1/1037.wav,破綻の確率計算しろというのはわたしの意見です。
1/1038.wav,どっから計算するかというと、まずね、
1/1039.wav,えーと日本の国債を持っている人、持っててー、
1/1040.wav,えーと日本の国債を持っている人はだいたい、
1/1041.wav,保険事故の確率によって保険料は決まるんだよ。
1/1042.wav,一緒にしないと、保険会社が、やっていけないからだけです。というのがゲンキね。それで、このね、国際の、
1/1044.wav,今日の降水確率0%ですけれど、
1/1045.wav,あのちょっと難点はね、あれだなぁ。あーのー、
1/1048.wav,ほうっ、オラオラオラ!
1/1049.wav,ふぅー、しんどいよねー
1/1050.wav,君はゆっくり、休んでて
1/1051.wav,すごい熱いねー
1/1052.wav,体温計なかったよねー?よかったー、前体温計なかった気がしたから、念のため、買ってきたんだー
1/1053.wav,じゃじゃーん
1/1054.wav,何恥ずかしがってんのー、ふふっ、そんなあこいてると熱上がっちゃうよ
1/1055.wav,ごめん。手冷たいよねー？びくってしたからわたしがびっくりしちゃったー。あはは。ふっ
1/1056.wav,思ったよりはーなくて安心かな
1/1057.wav,おでこ触った時すごく熱かったから、もっと高いのかなーって思ってすごい心配だったけど
1/1058.wav,確か平熱三十五度前半くらいって言ってたよね？
1/1059.wav,早く良くなるようにー、愛情いっぱいで作るから
1/1060.wav,いい子で待っててね
1/1061.wav,いい香りだねー。あんまり多くてもアレかなーと思って、少なめについできたよー
1/1062.wav,馬鹿にしてないよー
1/1063.wav,いつもしっかりしてて、頼りになる彼氏ー
1/1064.wav,って感じだけど、今日はなんだか弱ってて、甘えて欲しくなるというか
1/1065.wav,母性本能が、すごーく、くすぐられちゃうの。だから、普段あんまり甘えてくれない分、
1/1066.wav,いっぱい甘えて
1/1067.wav,ふぅー、はい。お口開けてー
1/1068.wav,どう?美味しい?ふふー、よかったー。嬉しいなー
1/1069.wav,体調悪いから、食べ過ぎたら良くないかもね
1/1070.wav,ちょっとお皿持ってってくるね。よいしょ
1/1071.wav,何かして欲しいこととかあるー?
1/1072.wav,ふふふふぅ…、そういうとこ、ほん…
1/1073.wav,膝に頭乗っけてください
1/1074.wav,すーごいビクってなるじゃん
1/1075.wav,うん、恥ずかしがってもするからね
1/1076.wav,うん。実はね、あれ買ってきたんだよ。
1/1077.wav,胸に塗って、スースーするやつ
1/1078.wav,お母さんが塗ってくれるやつだよー。ペポラップ
1/1079.wav,まぁー、どっちかって言うとー、わたしがやりたいから買ってきちゃったって感じかな
1/1080.wav,わたしが塗ってるとこ想像しただけで、母性本能があふれて、キュンキュンしちゃって
1/1081.wav,つい、買っちゃったんだ。あははは
1/1082.wav,すごくスーッてする
1/1083.wav,あ、気持ちいいでしょうー。鼻通りも良くなるしね。
1/1084.wav,おっけー。よく寝れるように、お腹トントンしよっか？
1/1085.wav,ふふっ、冗談だよ。はい、じゃあお布団かけるよー
1/1086.wav,わたしも隣で、横になって、おなかトントンするね
1/1087.wav,風邪うつっちゃうよー
1/1088.wav,ちょっとギューしてもいいかな?
1/1089.wav,早く、元気になってね
1/1090.wav,今日はゆっくり休んでもらわなきゃだからー
1/1092.wav,あ、ボス缶コーヒーも置いてある。馴染みの深いやつだ。
1/1093.wav,当店では秘伝のタレを使用しー
1/1094.wav,に仕上げた美味しい唐揚げを提供しております
1/1095.wav,癒しの神様でーすー
1/1096.wav,おー!キリュウさん!飯行こうぜ!
1/1098.wav,赤パジャマ青パジャマ黄パジャマ、赤パジャマ青パジャマ黄パジャマ、赤パジャマ青パジャマ、キパジャー
1/1099.wav,最初っからクライマックス過ぎたわマジでー。滑舌って大事なんだなー
1/1100.wav,ねえ、どうする？この顔
1/1101.wav,全国の特命さんこんばんはー。ステアの放送部ことタックです。よろしくお願いしますー。
1/1103.wav,丸、ちっちゃいつ丸ー、伸ばし棒丸ー、伸ばし棒、る。
1/1104.wav,せっつみたいなのがあるようにも、聞こえるしないようにも聞こえて
1/1106.wav,ちょっと、ちょっバイオトツマスでもしよっかな？
1/1107.wav,えーっと、えー、ちょっと待ってねー
1/1108.wav,バイオー、セブンーが、えー、すす、進みません
1/1109.wav,あ、それは鍵か何かが、必要
1/1110.wav,わたし今懐中電灯点けてるんですけどー
1/1111.wav,いやー、わたしのライトの不具合ですかね？
1/1112.wav,怖くなったら使ってください。音量注意です。しょ
1/1113.wav,だって、タイトルが夜見ゴーっていうタイトルなんだけどふ
1/1114.wav,どうも中田敦彦です。さあ今日も早速参りましょう。エクストリーム文学、推し燃ゆへーん。
1/1115.wav,うーん、なんかこうー、どういう人ーが読者なのかな?お俺が買ってもいい本なのかな?ね宇佐見りんっていうね
1/1116.wav,これ実はですね、これニ千二十年度のですね、下半期の芥川賞、ね、選ばれたんですけれども、この宇佐見りんさんっていう方は、21歳
1/1117.wav,思ったんだけこれ読んだら面白かったんすよね
1/1118.wav,うーんまずねちょっとこう今のー
1/1119.wav,こういっちゃなんですけどね、ジャニーズさんとかとは違いますけどもちろんね、お笑いタレントって言っても、推される仕事なので、推される側の気持ちとして
1/1120.wav,読んでー、感想を言うっていう人、なかなかいないと思うね
1/1121.wav,うんー、我輩は猫である。名前はまだない。
1/1122.wav,ね、推しが燃えた。詳細はまだない。えこれですよ
1/1123.wav,ね、えらいよー、あかりは。ね、推しが燃えているのにー、学校来てるもん
1/1124.wav,チェキ10枚で1万円。高いね。
1/1125.wav,えーぶっきらぼうにね答えるんですねー、この推しのまさきくんはね
1/1126.wav,もともとこれ、子役から始まってる人なんですよ
1/1127.wav,今はグループアイドルをやっているんですがもともとは子役
1/1128.wav,4歳から16歳になるまで12年間推してましたって話じゃない
1/1129.wav,部屋が荒れてるんですこのあかりちゃんってね、部屋片付けられない子なんですよ。
1/1130.wav,懐かしいDVDが出てるよ。古いDVDですよ。
1/1131.wav,それをですねー、なんか、気になって見ちゃうんですねー。あっ
1/1132.wav,わたしこれ、子供の頃見たんだ。それで感動したんだって
1/1133.wav,そこにですね、上野まさき、出演者書いてるわけですねー
1/1134.wav,オーディションの時に自分で行きたい、ピーターパンなりたいって行ったわけじゃないの。
1/1135.wav,ね、親のプッシュで芸能界入ったってわけですよ
1/1136.wav,芸能界の記憶って覚えてる?なんてMCに振られてですね、まさきも覚えてるとか言うんですね。覚えてます。5歳の頃でした。ねー
1/1137.wav,だけど、訳もわからないから、その5歳の自分を笑わすためにね
1/1138.wav,と思ったんだけど、怖いし帰りたいって思ったんだけど
1/1139.wav,そしたらカメラがガシャガシャガシャガシャって撮るわけですよ。作り笑いをしたよ
1/1140.wav,でもそしたらカメラが、ね、フラッシュがたかれて
1/1141.wav,作り笑いかどうかなんて誰もわかんねーんだな
1/1142.wav,作り笑いをしたら親が喜んだ。
1/1143.wav,って言ったらですね、ラジオのMCはですね、えー?そんな子供だったのひねくれてるねみたいな、こと言ってくるわけですね
1/1144.wav,これがわたしの、推しなんだって
1/1145.wav,一本調子の演技、まだまだ演技がへつたないですから
1/1146.wav,でも何かね、こう何かはっ、何か伝えたいものがあるんじゃないかっていうことをね、感じたわけですよ
1/1147.wav,事務所も変わってですねよくありますよね子役の時の事務所と。
1/1148.wav,まざまざどう書くの?アルファベットじゃないんですよ。まざまがひらがなで、最後のざ、だけが
1/1149.wav,だいぶトリッキーなグループ名だね。うん、まざまざと来たかと思ったけどね。うん
1/1150.wav,混合グループっているよねー。うんー、その、混合グループの男性3人のうち、メンバーカラー、青、を担当している
1/1151.wav,これね、まざまざとして活動し始めてうわーっとこうね、ファンの声援を浴びてる中で、ある時
1/1152.wav,えインタビューの中ではまさきくん、答えるんですね
1/1153.wav,そうやってまざまざで活動し始めて、そこから
1/1154.wav,ある、映画で、ブレイクするんですね
1/1155.wav,はい。恋愛映画、ステンレスラブ、すごいタイトルですねへっへっ、ステンレスラブですよ
1/1156.wav,主演とヒロインの子がいて、そのヒロインの子に一途に思いを寄せる後輩の男の子って役
1/1157.wav,この一途な後輩の男のや、子役で
1/1158.wav,注目度が高まってー、このグループでの曲だけじゃなくてソロ曲もね
1/1159.wav,作りう笑いでも、人って、わかんねーんだなっ
1/1160.wav,俺の気持ちって、そう。わたしの推しであるまさきくんは、誤解やされやすいタイプなのだ
1/1161.wav,このまさきくんは、そういうことが言いたいんじゃないのにっていうので
1/1162.wav,このソロ曲、ウンディーネの二枚舌、のそのだいぶ癖のあるタイトルですけどね。ウンディーネのす二枚舌、ねー
1/1163.wav,なるぐらいー、フォーカスされてた、あのまさきくんが
1/1164.wav,あかりはね、どういうタイプか、ここが次描かれていきます。推しと言っても、推し活動といっても、千差万別であるっていうんですねー
1/1165.wav,うーん、さっきの、なるみ、みたいにですね。
1/1166.wav,地下アイドルがいいよ、触れ合えるから、って言うし、なるみの究極の目標は、地下はね
1/1167.wav,裏で、ほんとにお付き合いもできるかもしれない
1/1168.wav,推すっていうところを超えて、最終的には付き合いたい
1/1169.wav,ね触れ合いたいからの付き合いたいっていうこう物質的な、満足までを、こう狙ってるのがなるみなわけですね
1/1170.wav,で、まそういうタイプの推し活をしている人もいるよね
1/1171.wav,たかといえば、いや、別に、作品だけが好き。曲が好きなの。
1/1172.wav,なんかハチ公とかモヤイ像的な扱いなってて
1/1173.wav,その人を丸ごと理解したいという
1/1174.wav,解釈がポイントなんだ、って言うんですよ
1/1175.wav,ね、ルーズリーフにまとめた発言を
1/1176.wav,そしてですね、じわじわとファンの間で、認知されてくっていう
1/1177.wav,あ、いつもあかりさんのブログ見てます。面白いですーって言ってですね、ハンドルネームで色々繋がってる、人がいるわけですよ
1/1178.wav,そういう人たちとですね、こう交流してる
1/1179.wav,ツイッターは告知でしかやんないっていうまさきくんなんだけど
1/1180.wav,ね、スマホがなんかたーあの楽屋のテーブルとかに置いてあったんすかね
1/1181.wav,なんだか、まさきくんっぽくない
1/1182.wav,で、リプライを、ただ一人入れたんですよ
1/1183.wav,え?なんかいつもと違うんだけどまさきくん?っていうリプライをして、まりねえが、え?バレたみたいな。
1/1184.wav,えぇーでも、まさきっぽい発言したんだけどなぁー、なんでバレたんだろう。これによってー
1/1185.wav,面白い設定ですよね。そんな中でー、このね
1/1186.wav,ね、推し活をしてて、情報処理してて、ねノート20冊にまとめるんだよ。真面目じゃない、勉強とかもできるんでしょ?
1/1187.wav,実はね勉強全然できなくてそれがすーごい傷になってるんですね
1/1188.wav,お父さんはっていうのは、お父さんは海外赴任してるんですよ
1/1189.wav,お母さんを止めたのがおばあちゃんだったわけですよ
1/1190.wav,おじいさんもいない、今ね
1/1191.wav,お母さんはもう、こう娘2人の面倒見ながら
1/1192.wav,お母さんが黙ると、何とかしなきゃと思って
1/1193.wav,親の期待は全部お姉ちゃんにいってる。なんでか？
1/1194.wav,お姉ちゃんは丁寧に一時期教えてた時があったの。
1/1195.wav,どれぐらいできないかっていうと、懇切丁寧に教えた、その
1/1196.wav,その範囲が、全然できなくて
1/1197.wav,もうめちゃくちゃできない男の子が残ったんだって
1/1198.wav,で、できたやつから帰れって、言われて、その男の子が先に帰ったの
1/1199.wav,なんでかわからないけど全然できないの
1/1200.wav,母親がものすごい失望して
1/1201.wav,お姉ちゃんに、話しかけてるっていうのを
1/1202.wav,バイト先でもそーっと足引っ張ってんだ
1/1203.wav,投票券を買わなきゃいけないからさ
1/1204.wav,同じCD十五枚買うにはバイトしなきゃいけないんですよ
1/1205.wav,融通が効かなかったりしてー、もうとにかく、いいからっつって
1/1206.wav,あーあかりちゃんかーっつってね、この前こぼしてたよねーなんつってねー
1/1207.wav,あー、何度もこぼすもんだから、常連さんわたしのことはあかりちゃんでなく最近赤ちゃんという
1/1208.wav,頼むよーなんて言うわけですね。かつさんという常連さんがですね、ばい、ハイボール濃いめにしてよ、サービスでって言ってくるわけ
1/1209.wav,でも、オーダーの中で、ハイボールいくら、ハイボール濃い目はいくら、ね
1/1210.wav,じゃあいいよ生でって言われちゃったわけね。それでー、おかみさんに、もうあかりちゃん
1/1211.wav,っていうところで、なんとなく常連とのやり取りって、今までのバイトの子やってくれたよなんてかつさんに嫌味言われちゃったりして
1/1212.wav,辛いねぇー。推し活は頑張ってるに入らないってね
1/1213.wav,現実の男を捕まえないとキツイぞーなんて言って言われてね
1/1214.wav,この家でも職場でも、ん、存在も活動も認められてないっていうこのあかりが
1/1215.wav,ね、部屋は散らかってんだ、汚いんだ
1/1216.wav,勉強はできない、バイトはできない、でも推しのことだけは、一言一句逃さないし二十冊ファイルを整理して、推しが
1/1217.wav,ねー、舞台でロシアの、ね?
1/1218.wav,ロシアに住んでる役やったらロシアの情勢まで調べるんだよ
1/1219.wav,お金を、ね、落とす場所だとか
1/1220.wav,わたしにとっては、人生の中心で
1/1221.wav,もう中心というか背骨なの。わたしの背骨なの、まさきくんは
1/1222.wav,なんだかーこうすーすーごみがありますよね
1/1223.wav,この順位をつけて投票権を
1/1224.wav,みんなありがとうもっと買ってねーって言っときゃいいじゃない!
1/1225.wav,ね、十枚ありがとう二十枚ありがとうって言えばいいじゃない。でも、俺はあんまり好きじゃないんだよなぁこのやり方
1/1226.wav,背骨のように愛して、十五枚買うの。
1/1227.wav,それが、あかりなんですよ。この
1/1228.wav,っていう、不器用なまさきと
1/1229.wav,まさきのことだけ、分かりたい、っていう、あかり
1/1230.wav,あのピンク色の表紙からね、推し?
1/1231.wav,もゆ?うーん、どういう人?
1/1232.wav,どうも中田敦彦です、さぁ今日も早速参りましょう、エクストリーム芸術、クラシック音楽
1/1233.wav,電子書籍ですよもう本屋にもなかなか行けないから、電子でお世話になってるんすクラシック音楽全史、これでね、なんとかね
1/1234.wav,とはいえ、これね限定されてます、十八から十九世紀のヨーロッパ音楽なんですよ
1/1237.wav,一番有名なモーツァルトとベートーベン、はい。へへっもう世界で、もう一番演奏されてるクラシック、やっぱりモーツァルトベートーベン、ずーっと一位二位
1/1238.wav,結構色んな好みがですね、こう分かれるところそれがこのロマン派のとこたくさん、ねー
1/1239.wav,ドボルザークといろんな人がいます。あっとバッハだったらバロック、モーツァルト？え、え、何？え、ベートベン？あい古典派、それ以外
